sku,name,unit_price,qty_display,bullets,upc,section,section_order,group_title,group_order,item_order
1BRD27001-6,Kids Comfort Fit Satin Bonnet Asst,2.67,6pcs/12dz,,658302270012,MISCELLANEOUS,15,GLAM COLLECTION KID’S CAPS,17,1
1BRD27002-6,Kids Comfort Fit Satin Bonnet Black,2.67,6pcs/12dz,,658302270029,MISCELLANEOUS,15,GLAM COLLECTION KID’S CAPS,17,2
1BRD11160,Kids Stocking Wave Cap Black,0.45,1dz/48dz,,658302111605,MISCELLANEOUS,15,KID’S CAPS,16,7
1BRD11204,Kids Satin Du-rag Asst,0.71,1dz/48dz,,658302112046,MISCELLANEOUS,15,KID’S CAPS,16,8
1BRD11206,Kids Satin Du-rag Black,0.55,1dz/48dz,,658302112060,MISCELLANEOUS,15,KID’S CAPS,16,9
1BRD11421-6,Satin Lined Turban Du-rag Black,3.50,6pcs/12dz,,658302114217,MISCELLANEOUS,15,TURBAN DU-RAG,18,1
1BRD11422-6,Satin Lined Turban Du-rag Navy,3.50,6pcs/12dz,,658302114224,MISCELLANEOUS,15,TURBAN DU-RAG,18,2
1BRD11423-6,Satin Lined Turban Du-rag Grey,3.50,6pcs/12dz,,658302114231,MISCELLANEOUS,15,TURBAN DU-RAG,18,3
1BRD11424-6,Satin Lined Turban Du-rag Red,3.50,6pcs/12dz,,658302114248,MISCELLANEOUS,15,TURBAN DU-RAG,18,4
1BRD11425-6,Satin Lined Turban Du-rag Olive,3.73,6pcs/12dz,,658302114255,MISCELLANEOUS,15,TURBAN DU-RAG,18,5
1BRD11426-6,Satin Lined Turban Du-rag Camouflage,3.73,6pcs/12dz,,658302114262,MISCELLANEOUS,15,TURBAN DU-RAG,18,6
1BRD11431-6,Tassled Satin Lined Turban Du-rag,4.50,6pcs/12dz,,658302114316,MISCELLANEOUS,15,TURBAN DU-RAG,18,7
1BRD11428-6,Tassled Satin Lined Turban Du-rag Black,4.50,6pcs/12dz,,658302114286,MISCELLANEOUS,15,TURBAN DU-RAG,18,8
1BRD11429-6,Tassled Satin Lined Turban Du-rag White,4.50,6pcs/12dz,,658302114293,MISCELLANEOUS,15,TURBAN DU-RAG,18,9
1BRD11430-6,Tassled Satin Lined Turban Du-rag Grey,4.50,6pcs/12dz,,658302114309,MISCELLANEOUS,15,TURBAN DU-RAG,18,10
1BRD11501-6,Velvet Du-rag Black,3.00,6pcs/12dz,,658302115016,MISCELLANEOUS,15,VELVET DU-RAG,19,1
1BRD11502BG-6,Velvet Du-rag Burgandy,3.00,6pcs/12dz,,658302115047,MISCELLANEOUS,15,VELVET DU-RAG,19,2
1BRD11502PP-6,Velvet Du-rag Purple,3.00,6pcs/12dz,,658302115054,MISCELLANEOUS,15,VELVET DU-RAG,19,3
1BRD11501RB-6,Velvet Du-rag Royal Blue,3.00,6pcs/12dz,,658302115061,MISCELLANEOUS,15,VELVET DU-RAG,19,4
1BRD11503GR-6,Velvet Du-rag Grey,3.00,6pcs/12dz,,658302115078,MISCELLANEOUS,15,VELVET DU-RAG,19,5
1BRD11105,Stocking Wave Cap Asst,0.45,1dz/48dz,,658302111056,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,1
1BRD11106,Stocking Wave Cap Black,0.45,1dz/48dz,,658302111063,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,2
1BRD11180,Cool Stocking Wave Cap Black,0.50,1dz/48dz,,658302111803,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,3
1BRD11175,Tie-Down Stocking Cap Asst,0.80,1dz/48dz,,658302111759,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,4
1BRD11176,Tie-Down Stocking Cap Black,0.80,1dz/48dz,,658302111766,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,5
1BRD11166,Real Fit Spandex Cap Asst,1.07,1dz/48dz,,658302111667,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,6
1BRD11167,Real Fit Spandex Cap Black,1.07,1dz/48dz,,658302111674,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,7
1BRD11161,Spandex Dome Cap Asst,1.20,1dz/48dz,,658302111612,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,8
1BRD11162,Spandex Dome Cap Black,1.20,1dz/48dz,,658302111629,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,9
22152,Cotton Spandex Dreadlock Cap Open Back Black,,1dz/24dz,,658302221526,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,10
1BRD22145,Spandex Dreadlock Cap Super Jumbo Asst,2.93,1dz/24dz,,658302221458,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,11
1BRD22146,Spandex Dreadlock Cap Super Jumbo Black,2.93,1dz/24dz,,658302221465,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,12
1BRD22148,Spandex Dreadlock Cap Open Back Black,,1dz/24dz,,658302221489,MISCELLANEOUS,15,STOCKING WAVE AND SPANDEX CAPS,20,13
1BRD11101,Satin Du-rag Asst,0.59,1dz/48dz,,658302111018,MISCELLANEOUS,15,"SATIN, MESH AND FASHION DU-RAGS",21,1
1BRD22811,Small Seamless Ponytail Holders - 8pcs,0.80,1dz/36dz,,658302228112,MISCELLANEOUS,15,,22,1
1BRD13,Medium Seamless Ponytail Holders - 6pcs Black,,1dz/36dz,,658302228136,MISCELLANEOUS,15,,22,2
2002,Ponytail Holders - 14pcs Black,,1dz/36dz,,658302020020,MISCELLANEOUS,15,,22,3
